Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
2020-08-13 04:00:00,27922.509765625,27986.099609375,27789.779296875,27896.720703125,360160000,-0.0028678750648374026,0.002232573944978208,-0.0020628608313829153,-0.0019247905484653122,0.0012287379820986911,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,0.1,0.017601539983408784,0.0027440617564400446,-0.015161893650767422,-0.002049272676156681,-0.0028678750648374026
2020-08-14 04:00:00,27828.9296875,27977.810546875,27759.390625,27931.01953125,275540000,0.0012287379820986911,-0.003357049322080393,-0.00029622885668541233,-0.0010941180561022626,-0.0030876919092232506,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,0.1,0.0017082462604511885,-0.002103201377038824,-0.015575944097745136,-0.00017189739627902921,0.0012287379820986911
2020-08-17 04:00:00,27970.05078125,27999.810546875,27816.400390625,27844.91015625,286860000,-0.0030876919092232506,0.005058206922480107,0.0007860284414680821,0.0020516050092940696,-0.002403318749144109,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.1,-0.00830466208849085,0.009971685238515328,0.006122418758080561,0.002706177507423456,-0.0030876919092232506
2020-08-18 04:00:00,27853.48046875,27891.119140625,27668.7890625,27778.0703125,276170000,-0.002403318749144109,-0.004176392260650854,-0.0038894161853209245,-0.005320759569369445,-0.003071500246496549,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.1,-0.001979288590918624,0.007261205084750445,-0.008325155373778675,0.0023007404198168474,-0.002403318749144109
2020-08-19 04:00:00,27811.259765625,27920.419921875,27647.669921875,27692.880859375,311460000,-0.003071500246496549,-0.0015169642773391653,0.001049990178882098,-0.0007635753278092544,0.0016903270261830316,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.1,0.002579165995863432,-0.005759198232592773,0.005808706758111674,-0.004414123345182018,-0.003071500246496549
2020-08-20 04:00:00,27622.6796875,27781.4609375,27526.25,27739.73046875,304550000,0.0016903270261830316,-0.00680380313792613,-0.004989392476585953,-0.004401359122524177,0.006847499436580717,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,0.1,-0.010001565906387505,0.010574197483840368,-0.016280401630552183,0.0031536547683461333,0.0016903270261830316
2020-08-21 04:00:00,27758.130859375,27959.48046875,27686.779296875,27930.330078125,372720000,0.006847499436580717,0.004891638118993506,0.006387410474606182,0.005814922718598982,0.013447535085349639,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0.1,0.001732788364144106,0.004150258706174642,-0.0018975807381414265,0.0034351999829724668,0.006847499436580717
2020-08-24 04:00:00,28077.580078125,28314.939453125,28041.75,28308.4609375,383880000,0.013447535085349639,0.011442594673373052,0.012633225270466977,0.012739453503704715,-0.002122517552903788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.002840992347501308,0.005986388405382567,0.016982928804381556,0.009993615364903508,0.013447535085349639
2020-08-25 04:00:00,28347.419921875,28400.740234375,28094.5703125,28248.439453125,338420000,-0.002122517552903788,0.009564622095553943,0.0030256481868277786,0.0018818592951618475,0.002950865998322411,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0.1,0.013450697032721014,0.007594300757090449,-0.011151798485618192,0.003589899745540117,-0.002122517552903788
2020-08-26 04:00:00,28257.880859375,28353.80078125,28153.91015625,28331.919921875,327070000,0.002950865998322411,-0.0031636308241083243,-0.0016541218724590665,0.0021099188909414457,0.005643724496004138,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.1,-0.0002537221326974162,0.01717091166200958,0.0014235510633605944,0.010144001344841499,0.002950865998322411
2020-08-27 04:00:00,28384.0703125,28634.220703125,28363.9296875,28492.26953125,404340000,0.005643724496004138,0.004455696150521133,0.009841443092184106,0.007432007257441051,0.0056556766172967754,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,0.1,-0.003526906708453999,-0.0034108272995897445,-0.00757128164959472,0.0016716460318091384,0.005643724496004138
2020-08-28 04:00:00,28601.2890625,28733.349609375,28487.98046875,28653.869140625,369740000,0.0056556766172967754,0.007623705613521144,0.003455924815064504,0.004364003875439368,-0.007841770734229331,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,0.1,-0.014155076836789833,0.006028072823256856,-0.006085127280562498,0.006710002849570254,0.0056556766172967754
2020-08-31 04:00:00,28643.66015625,28643.66015625,28363.55078125,28430.05078125,517320000,-0.007841770734229331,0.001480343753151537,-0.003126322774317506,-0.004377362700716875,0.007555241873280731,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.1,0.011173341378353383,0.006802443899218424,0.0,-0.002197375175508541,-0.007841770734229331
2020-09-01 04:00:00,28439.609375,28659.259765625,28290.720703125,28645.66015625,423410000,0.007555241873280731,-0.00714926289417134,0.0005444612519442239,-0.0025710371463773564,0.01575340244045852,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,0.09,-7.301349794921203e-05,0.013848761208684371,-0.017166424121152567,0.007496831420705943,0.007555241873280731
2020-09-02 04:00:00,28736.7890625,29162.880859375,28713.529296875,29100.5,539510000,0.01575340244045852,0.010395280981866834,0.01742010323311298,0.0148345552294239,-0.028150458404737774,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.09,0.004703234243413588,0.009732529800003371,0.013369551547264335,0.01524905014386973,0.01575340244045852
2020-09-03 04:00:00,29090.69921875,29199.349609375,28074.759765625,28292.73046875,650080000,-0.028150458404737774,0.012240357847587901,0.001249738210950348,-0.02249747205288103,-0.005650594767409837,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.09,0.009349945180871035,-0.05090212326493307,-0.015281990499907354,-0.0357575941421853,-0.028150458404737774
2020-09-04 04:00:00,28341.05078125,28539.75,27664.6796875,28133.310546875,694640000,-0.005650594767409837,-0.026107197365834407,-0.022848582999908135,-0.014714445683682591,-0.02273591247653728,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,0.09,-0.011146216314693853,-0.012732881658740678,-0.008892728935703554,-0.008166280754275102,-0.005650594767409837
2020-09-08 04:00:00,27925.23046875,27925.23046875,27464.900390625,27500.890625,580860000,-0.02273591247653728,-0.014780713193474451,-0.021767254320124857,-0.007247658012297512,0.015857810101622422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.0029561906824698584,-0.04201179402005574,0.022372019076547987,-0.02814882908646679,-0.02273591247653728
2020-09-09 04:00:00,27711.7109375,28206.2109375,27704.5390625,27940.470703125,460590000,0.015857810101622422,-0.007675496679469368,0.01001160164951383,0.008687424828059941,-0.014633528491868407,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,0.09,-0.010434522253771167,0.026730028330959367,0.013815728739680521,0.019944760662180386,0.015857810101622422
2020-09-10 04:00:00,28022.509765625,28174.779296875,27447.080078125,27534.580078125,442850000,-0.014633528491868407,0.011153006030204523,-0.0011149731053167573,-0.009336474925086874,0.004748560475928862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.00877206272476263,-0.020123812520272386,-0.0015812122549215054,-0.017741245925395586,-0.014633528491868407
2020-09-11 04:00:00,27613.859375,27828.8203125,27448.150390625,27665.640625,435330000,0.004748560475928862,-0.0146903094498725,-0.012355041018009506,3.899473564440363e-05,0.011775037705385518,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,0.09,0.00733332365237897,-0.006066212098539381,0.004785939507701816,0.0005329301580873496,0.004748560475928862
2020-09-14 04:00:00,27718.740234375,28086.060546875,27718.740234375,27993.330078125,380750000,0.011775037705385518,0.0037909292431665925,0.009201201729985072,0.009809942546991399,8.107071393967047e-05,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,0.09,0.0065073357780488965,0.018539894816271767,-0.0009620336799369608,0.012661335025022992,0.011775037705385518
2020-09-15 04:00:00,28139.759765625,28231.060546875,27931.44921875,27995.599609375,414520000,8.107071393967047e-05,0.015074787337632607,0.005149422328133428,0.0076445389436725925,0.0013129602379417138,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,0.09,-0.004441651543057119,0.012017054569503307,0.013056812963874143,0.005205785930499657,8.107071393967047e-05
2020-09-16 04:00:00,28031.689453125,28364.76953125,28021.669921875,28032.380859375,416650000,0.0013129602379417138,-0.0038478781425544018,0.004725055996444122,0.003224870488021737,-0.0046626304036376486,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,0.09,0.0008795435131353463,-0.012576210550994475,-0.0044320492772278825,-0.0046296468921518345,0.0013129602379417138
2020-09-17 04:00:00,27834.1796875,28056.7890625,27647.9296875,27901.98046875,437230000,-0.0046626304036376486,-0.0070708857331877335,-0.010917228638498986,-0.013427287143423082,-0.008803627277672615,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,0.09,-0.006674263270298048,-0.012767447145469032,-0.004716228174981363,-0.008447949528552457,-0.0046626304036376486
2020-09-18 04:00:00,27864.869140625,27946.689453125,27487.970703125,27657.419921875,698710000,-0.008803627277672615,0.0011019741584937118,-0.003931889737420912,-0.005802369491612053,-0.018601744108473813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.001753724959243107,-0.010781745524561539,-0.007099607607584413,-0.011245576947828505,-0.008803627277672615
2020-09-21 04:00:00,27484.7109375,27484.7109375,26715.150390625,27147.69921875,523660000,-0.018601744108473813,-0.01373684066193162,-0.016668863102348556,-0.02851764515633115,0.005161330483911939,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0.09,0.0,-0.0013425196710261304,-0.034343130703934695,-0.011638564027297718,-0.018601744108473813
2020-09-22 04:00:00,27170.33984375,27333.08984375,26989.9296875,27288.1796875,420720000,0.005161330483911939,-0.011503952745891345,-0.005531833756104374,0.010232987056032117,-0.019428403797994556,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,0.09,0.0,0.017003087193005365,0.004332244863997984,0.010463016398376152,0.005161330483911939
2020-09-23 04:00:00,27413.599609375,27464.4609375,26716.119140625,26763.130859375,459470000,-0.019428403797994556,0.008913294957386327,0.0047947889481216215,-0.010196725518224455,0.0019525944818731941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,-0.0005913721314258339,-0.03062285686099566,0.011902433306161921,-0.02400733891437413,-0.019428403797994556
2020-09-24 04:00:00,26716.08984375,27094.849609375,26537.009765625,26815.439453125,447810000,0.0019525944818731941,-0.02577322659161767,-0.013549180840059372,-0.006726742786982672,0.013281375673007073,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0.09,-0.01114144237677821,0.0036872905386653764,-0.013052454531714082,0.0029830055546290505,0.0019525944818731941
2020-09-25 04:00:00,26694.509765625,27239.2890625,26635.380859375,27173.9609375,388900000,0.013281375673007073,-0.0008080822704533558,0.005316723404520279,0.003700085883817963,0.014978893172993809,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,0.09,0.005046140464718293,0.022357268606905026,0.0034118400290526073,0.015850439224188495,0.013281375673007073
2020-09-28 04:00:00,27362.140625,27722.599609375,27362.140625,27584.060546875,401860000,0.014978893172993809,0.024702411405152017,0.017587569012963288,0.026919889438057638,-0.004775017065535783,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.09,0.013143370731762354,0.018517153054660295,0.014476950086970605,0.0159821918538544,0.014978893172993809
2020-09-29 04:00:00,27560.240234375,27605.599609375,27338.08984375,27452.66015625,303820000,-0.004775017065535783,0.007213833972840856,-0.004229314384030177,-0.0008793667812271756,0.011914430024059161,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,0.09,0.0011681212361830773,-0.0029077706291231915,-0.005141469981986994,-0.004824282704443997,-0.004775017065535783
2020-09-30 04:00:00,27514.640625,28026.330078125,27511.060546875,27781.69921875,452550000,0.011914430024059161,-0.0016559135156781009,0.015125791704328819,0.006307163385215709,0.0012662612665007326,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.09,-0.015152195186846823,0.007393252898568956,-0.0053384978504303045,0.00821984256837961,0.011914430024059161
2020-10-01 04:00:00,27940.630859375,28041.4609375,27669.259765625,27816.900390625,373450000,0.0012662612665007326,0.015363683280789357,0.0005397344702988132,0.005733915689164307,-0.0048321010107044565,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,0.09,0.0,0.014137326409649195,0.00228168983207062,0.0052789495642950775,0.0012662612665007326
2020-10-02 04:00:00,27536.390625,27861.4296875,27382.939453125,27682.810546875,392770000,-0.0048321010107044565,-0.014573507306322531,-0.00644087883000785,-0.010401869432533215,0.01668740031814239,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,0.09,-0.006717267902004886,-0.022453895648064447,0.0038365120509075267,-0.009623812866370861,-0.0048321010107044565
2020-10-05 04:00:00,27825.419921875,28162.640625,27825.419921875,28148.640625,318210000,0.01668740031814239,0.01044156323634074,0.010753015200993863,0.016029816807350855,-0.013443387241521582,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,0.09,0.012180893113200515,0.022981762622676614,0.006888976959698207,0.017813109002900934,0.01668740031814239
2020-10-06 04:00:00,28214.240234375,28354.48046875,27728.029296875,27772.759765625,435030000,-0.013443387241521582,0.013876834758733147,0.006788759824205302,-0.00350619902604324,0.01892841601349033,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0.09,0.005202175726613042,-0.015821908233435027,0.0011771829885845891,-0.014072064387523205,-0.013443387241521582
2020-10-07 04:00:00,27971.359375,28369.66015625,27971.359375,28303.4609375,328750000,0.01892841601349033,-0.008645716125656743,0.0005352108536189754,0.008737317659119724,0.004302881399793778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09,-0.00046568329359541447,0.01865129267362409,-0.0006052517366574173,0.017247163770241564,0.01892841601349033
2020-10-08 04:00:00,28348.859375,28459.130859375,28265.560546875,28425.509765625,314750000,0.004302881399793778,0.013405688465592832,0.0031487834053812846,0.010463014554978755,0.005661611416062286,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0.09,0.009528456246043612,0.004948829413152083,0.005316919317879804,0.007978212894869286,0.004302881399793778
2020-10-09 04:00:00,28533.609375,28676.2890625,28440.630859375,28586.900390625,324050000,0.005661611416062286,0.006495873111969383,0.007601563062133284,0.006174665037195033,0.008728716187182866,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.09,-0.0011585673557272791,0.013822271940788958,0.006452904861623486,0.008755095180752877,0.005661611416062286
2020-10-12 04:00:00,28671.119140625,28957.900390625,28659.669921875,28837.51953125,493680000,0.008728716187182866,0.004807645593417476,0.009772448332072418,0.0076721184972486645,-0.005483890834056986,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,0.09,-0.0025859317512236385,0.025267101929880187,-0.002546209652214552,0.01628253015832422,0.008728716187182866
2020-10-13 04:00:00,28764.94921875,28808.83984375,28604.349609375,28679.810546875,526110000,-0.005483890834056986,0.003267290546735579,-0.005160785500664117,-0.0019321147960753306,-0.005798215220335782,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,0.09,0.0018273718172397602,-0.0010412209551462835,-0.005296051468257151,-0.006326891629163268,-0.005483890834056986
2020-10-14 04:00:00,28731.30078125,28792.560546875,28461.73046875,28514.0,370800000,-0.005798215220335782,-0.001170456902543858,-0.0005652396364682504,-0.004998396152749621,-0.0006946643576750733,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0.09,0.0010566149268814334,-0.008054155029021843,-0.005812814029530397,-0.0066451720840594065,-0.005798215220335782
2020-10-15 04:00:00,28323.400390625,28535.849609375,28181.5390625,28494.19921875,328940000,-0.0006946643576750733,-0.014298816119786924,-0.008955861592614064,-0.009893273955399037,0.003926811604547257,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,0.09,-0.005070664704094561,-0.004672434057660353,-0.017438168659919415,-0.001528923514213078,-0.0006946643576750733
2020-10-16 04:00:00,28570.720703125,28842.900390625,28570.720703125,28606.310546875,356140000,0.003926811604547257,0.008694109887093867,0.010702697853898638,0.013715321397280229,-0.01446779134308249,1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,0.09,-0.004117823922043018,-0.003618543136280358,0.01482317062921064,0.00013491045663045577,0.003926811604547257
2020-10-19 04:00:00,28633.55078125,28711.9296875,28139.400390625,28195.419921875,358700000,-0.01446779134308249,0.002196692721014344,-0.004551170736328562,-0.015211698416095716,0.0040127733770100845,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.09,0.011065969020413279,-0.016646261694777693,-0.0059131000002341115,-0.016464663514942676,-0.01446779134308249
2020-10-20 04:00:00,28245.849609375,28575.029296875,28243.0390625,28308.7890625,350220000,0.0040127733770100845,-0.013632604199332132,-0.004779470010525346,0.0036762789834387456,-0.0034667206373248226,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,0.09,-0.0044071125331582505,0.003271126744868158,0.0007644026312129365,0.0047161953200011274,0.0040127733770100845
2020-10-21 04:00:00,28270.66015625,28450.640625,28196.390625,28210.8203125,299420000,-0.0034667206373248226,0.0008779929465461898,-0.004362557049300334,-0.0016530446314126305,0.005403150477662932,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.0030683033827070966,-0.002765060229954817,-0.019322235232701154,-0.0021981140115702774,-0.0034667206373248226
2020-10-22 04:00:00,28197.419921875,28421.310546875,28040.1796875,28363.66015625,330320000,0.005403150477662932,-0.0025940416370964304,-0.001031442745358034,-0.005555507329194291,-0.0009908369413796666,-1,-1,1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,0.09,-0.007012481565144689,0.001854605720326243,0.0015914267351919771,0.0052053540034913415,0.005403150477662932
2020-10-23 04:00:00,28409.650390625,28436.51953125,28149.8203125,28335.5703125,347300000,-0.0009908369413796666,0.007498408307850975,0.0005349829466528656,0.003902500948487161,-0.02321340984572472,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,0.09,0.001801215151405886,0.003667044624601894,0.012811373813573937,0.003439838320389479,-0.0009908369413796666
2020-10-26 04:00:00,28185.8203125,28185.8203125,27370.16015625,27685.380859375,404150000,-0.02321340984572472,-0.007909864247255309,-0.008855192407899498,-0.028087596789546157,-0.00805796441303719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0.09,-0.0009465884554630952,-0.0165313948989565,-0.011723108406286934,-0.018764472985322012,-0.02321340984572472
2020-10-27 04:00:00,27651.1796875,27707.689453125,27457.9609375,27463.189453125,366400000,-0.00805796441303719,-0.019150633619651174,-0.017109053430958764,0.0032027672862556533,-0.034949292165368614,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0.09,-0.00036351796654643533,0.00635440998874726,-0.010936659656974478,-0.003030205350445511,-0.00805796441303719
2020-10-28 04:00:00,27102.140625,27102.140625,26497.390625,26519.94921875,496150000,-0.034949292165368614,-0.02005567744874012,-0.022097257637432532,-0.03560988068426291,0.005233656915949079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,-0.00286929115924416,-0.038021634152105084,-0.025850587758774236,-0.03592554210857772,-0.034949292165368614
2020-10-29 04:00:00,26480.98046875,26891.890625,26290.779296875,26659.109375,419770000,0.005233656915949079,-0.023185957469702593,-0.007787937214705219,-0.007827980529654263,-0.0059258136149946085,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,0.09,-0.0037035114270133006,0.016288416054748973,-0.00017913763818889648,0.01187652493999744,0.005233656915949079
2020-10-30 04:00:00,26572.26953125,26639.1796875,26143.76953125,26501.599609375,504820000,-0.0059258136149946085,0.003441416033788757,-0.009441724716986477,-0.005607377353626521,0.015852015278320402,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,0.09,-0.015323803061041025,-0.0248008160379465,-0.0008065167265189205,-0.012203713445259962,-0.0059258136149946085
2020-11-02 05:00:00,26691.279296875,27043.48046875,26691.279296875,26925.05078125,379990000,0.015852015278320402,0.004468720777721711,0.01506290576507954,0.02072599068075523,0.020402424403174756,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,0.09,0.013759959645881047,0.004208711368732377,0.013835356265125236,0.012242950890591667,0.015852015278320402
2020-11-03 05:00:00,27138.689453125,27640.2109375,27138.689453125,27480.029296875,350980000,0.020402424403174756,0.016623470891564504,0.021825672021190796,0.016623470891564504,0.013289413440337383,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.09,0.0,0.01835283478752179,0.023039318453831194,0.01764273768407783,0.020402424403174756
2020-11-04 05:00:00,27512.830078125,28301.5,27512.830078125,27847.66015625,447860000,0.013289413440337383,0.013692079316271198,0.02364317630502483,0.013692079316271198,0.019294352807924322,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,0.09,0.017014411385572983,0.03782291915609089,0.01653836775307038,0.021807525655091704,0.013289413440337383
2020-11-05 05:00:00,28083.369140625,28495.05078125,28083.369140625,28390.1796875,390140000,0.019294352807924322,0.020525111432477414,0.006815608618148453,0.020525111432477414,-0.0023549678100189208,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.09,0.017157092624456416,0.02556592027829524,0.0038848839096937943,0.01927326577670128,0.019294352807924322
2020-11-06 05:00:00,28399.130859375,28431.9609375,28189.5,28323.400390625,326710000,-0.0023549678100189208,0.011180985555087971,-0.0022165178770132575,0.003772012581987636,0.0290399810111921,1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,1,0.09,0.009083228121856367,0.0003616204775059454,0.0006431517333275688,-0.00028775658537381985,-0.0023549678100189208
2020-11-09 05:00:00,29467.900390625,29933.830078125,29130.66015625,29157.970703125,673310000,0.0290399810111921,0.03694300740342447,0.05147538402067328,0.03284166495039528,0.008977670353702963,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,0.09,0.02093470694001059,-0.01537156894135578,0.04569130670240628,0.011631974746344153,0.0290399810111921
2020-11-10 05:00:00,29254.169921875,29478.859375,29126.990234375,29420.919921875,526980000,0.008977670353702963,-0.007279423610578776,-0.015315906453083731,-0.00012598935436794828,-0.0007918951897899748,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,0.09,0.002643460462631968,-0.013746339190530558,0.017720295173418336,-0.001400775220867666,0.008977670353702963
2020-11-11 05:00:00,29524.349609375,29593.109375,29281.220703125,29397.630859375,376700000,-0.0007918951897899748,0.009193208420587153,0.0038681677579113,0.005281135125921648,-0.010857592179273703,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0.09,0.017670665417450757,0.01992923250262916,0.013439778810304618,0.007622728362991461,-0.0007918951897899748
2020-11-12 05:00:00,29231.91015625,29311.830078125,28902.130859375,29080.169921875,369320000,-0.010857592179273703,-0.00995440721079803,-0.00955035137704051,-0.013031054345968218,0.013649144899787547,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0.09,0.006734038903615088,-0.006540692357346141,-0.006791975691295494,-0.01002865154706935,-0.010857592179273703
2020-11-13 05:00:00,29203.900390625,29559.25,29203.900390625,29479.810546875,348810000,0.013649144899787547,-0.0009586507830721364,0.008405532165912133,0.010386950816682252,0.015838356542424666,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,0.09,-0.005304288146518765,0.010170511741887666,-0.003555826263234664,0.013518546706294007,0.013649144899787547
2020-11-16 05:00:00,29672.359375,29964.2890625,29672.359375,29950.439453125,418290000,0.015838356542424666,0.015913676325334743,0.013609584398532253,0.015913676325334743,-0.005594497927421678,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.09,0.02031780225325067,0.007985405725161664,0.016471148848972085,0.011580734922832603,0.015838356542424666
2020-11-17 05:00:00,29800.150390625,29872.419921875,29520.2890625,29783.349609375,372380000,-0.005594497927421678,0.004297488463266882,-0.003070663957637846,-0.005138159926188103,-0.011648878130345852,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.09,0.004148166222917576,-0.0020811450468390816,-0.0087592260265983,-0.004803443784647531,-0.005594497927421678
2020-11-18 05:00:00,29875.400390625,29930.849609375,29432.83984375,29438.419921875,382850000,-0.011648878130345852,0.0025219721946260812,0.0019540639349701927,-0.002966739323699714,0.0015210217370711409,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,0.09,-0.011073295827243614,-0.008247840862843197,0.003121510024520434,-0.011631210647481315,-0.011648878130345852
2020-11-19 05:00:00,29370.919921875,29524.900390625,29228.380859375,29483.23046875,331330000,0.0015210217370711409,-0.01703034581777264,-0.01365571966165024,-0.006970867972512605,-0.007481304789370093,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,0.09,-0.0036525060579388337,0.008699034447352096,-0.007987761043582378,0.003938675690732779,0.0015210217370711409
2020-11-20 05:00:00,29437.5703125,29469.890625,29231.19921875,29263.48046875,305350000,-0.007481304789370093,0.0022666937680697378,-0.001864903006554079,9.642078760811641e-05,0.011139031319571674,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.09,-0.004181676536078871,-0.004186950976923717,0.002695923528460839,-0.006815737372918576,-0.007481304789370093
2020-11-23 05:00:00,29332.8203125,29667.75,29332.8203125,29591.26953125,387200000,0.011139031319571674,-0.003564723998250342,0.006691511909947668,0.0034704310447318727,0.01525816660528214,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,0.09,0.0,0.0021621670965970737,-0.002790664323613448,0.005620108181849693,0.011139031319571674
2020-11-24 05:00:00,29746.109375,30116.509765625,29746.109375,30046.240234375,432760000,0.01525816660528214,0.0139913098180507,0.015012921330830088,0.0139913098180507,-0.005800192150234374,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.09,0.024694006582825646,0.01305846331541535,0.015416315127643566,0.016032458814031775,0.01525816660528214
2020-11-25 05:00:00,30058.869140625,30058.869140625,29806.25,29872.470703125,323030000,-0.005800192150234374,0.010459417416204179,-0.0019157550372483232,0.002019756935781246,0.0012678702676503595,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,0.09,0.005004333848578737,0.00477477157063726,-0.006410243456040228,-0.0015856747555094064,-0.005800192150234374
2020-11-27 05:00:00,29911.330078125,30015.130859375,29819.98046875,29910.369140625,177040000,0.0012678702676503595,-0.004920422546159199,-0.0014561470512509656,0.00046055130048479705,-0.009126277756433947,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,0.09,0.013141150377720756,0.00917274515173675,-0.0036837649940947323,0.0023941110259011363,0.0012678702676503595
2020-11-30 05:00:00,29854.509765625,29854.509765625,29463.640625,29638.640625,551350000,-0.009126277756433947,-0.0019014316461631175,-0.0053657071410715,-0.012021672384474926,0.006231816954705585,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,0.09,-0.007954014735596348,-0.0005826260753920736,-0.016052506356262503,-0.004606140636972006,-0.009126277756433947
2020-12-01 05:00:00,29797.5,30083.310546875,29797.5,29823.919921875,429510000,0.006231816954705585,-0.0019114119777714396,0.007634641747497306,0.011267515394319352,0.0020054080690022217,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,0.09,0.01330016673873254,0.012737084203664711,0.018734392370986806,0.011208140661592923,0.006231816954705585
